#Code;English;French;German;Spanish;Russian;x
expanded_medicinal_garden_desc;Vast, meticulously arranged plots teeming with diverse medicinal flora, attended by trained herbalists, feeding both the hospital's needs and scholarly study.;;;;;x
multiple_well_system;Multiple Well System;;;;;x
multiple_well_system_desc;A network of independent wells ensures redundancy and protects the hospital from drought and sabotage, enhancing overall reliability and prestige.;;;;;x
spacious_infirmary_hall;Spacious Infirmary Hall;;;;;x
spacious_infirmary_hall_desc;A grand hall with vaulted ceilings and ample room for patients, staff, and scholars to study medicine.;;;;;x
advanced_apothecary;Advanced Apothecary;;;;;x
advanced_apothecary_desc;The pinnacle of medieval medical achievement: an advanced apothecary, complete with laboratories, libraries, and rare gardens. Here, the synthesis of knowledge and practice produces wonders, and the sick are treated with the utmost care.;;;;;x
separate_bath_pools;Separate Bath Pools;;;;;x
separate_bath_pools_desc;Multiple stone pools for segregated bathing, reducing the spread of infection and supporting longer hospital stays.;;;;;x
separate_entrance_wing;Separate Entrance Wing;;;;;x
separate_entrance_wing_desc;A new wing with its own entrance diverts the flow of patients and physicians, reducing the risk of contamination for the main hospital and the greater populace.;;;;;x
expanded_storage_hall;Expanded Storage Hall;;;;;x
expanded_storage_hall_desc;A grand hall with vaulted ceilings and internal divisions, capable of supporting vast supplies and scholarly archives.;;;;;x
stone_walled_garden;Stone Walled Garden;;;;;x
stone_walled_garden_desc;An expertly constructed medicinal garden, protected by high stone walls to shelter rare plants from harsh winds and theft, and to create a microclimate for advanced healing.;;;;;x
pharmaceutical_hall;Pharmaceutical Hall;;;;;x
pharmaceutical_hall_desc;A grand stone hall, filled with marble counters and towering shelves, where master apothecaries oversee the production and distribution of sophisticated medicines. It serves as a center for medical scholarship and civic pride.;;;;;x
lighted_surgery_suite;Lighted Surgery Suite;;;;;x
lighted_surgery_suite_desc;A well-lit, purpose-built surgical suite with polished stone, ample windows, and lanterns. Allows more precise procedures at all hours.;;;;;x
oven_room;Oven Room;;;;;x
oven_room_desc;A specialized room with a large brick oven, allowing for baking bread and roasting in quantity. Greatly increases nutrition and morale for patients and staff alike.;;;;;x
filtered_water_room;Filtered Water Room;;;;;x
filtered_water_room_desc;This chamber uses sand, gravel, and charcoal to filter and purify water before distribution, drastically minimizing the risk of waterborne illness.;;;;;x
water_channel_laundry;Water Channel Laundry;;;;;x
water_channel_laundry_desc;A sophisticated network of stone channels and sluices, bringing fresh water directly to the laundry and carrying away waste.;;;;;x
stone_bathhouse;Stone Bathhouse;;;;;x
stone_bathhouse_desc;A grand stone structure with tiled floors and masonry pools, offering lasting hygiene, safety, and a boost to local reputation.;;;;;x
airflow_chamber;Airflow Chamber;;;;;x
airflow_chamber_desc;Architecturally designed rooms with high windows and air shafts, ensuring the continuous movement of fresh air to expel miasma and contagion.;;;;;x
heated_infirmary;Heated Infirmary;;;;;x
heated_infirmary_desc;An advanced building with stone hearths and hypocaust ducts, ensuring warmth and reducing winter mortality.;;;;;x
sanitized_quarantine_complex;Sanitized Quarantine Complex;;;;;x
sanitized_quarantine_complex_desc;A sprawling, meticulously cleaned complex with running water, lime-washed walls, and a dedicated staff of physicians and scholars an unmatched bulwark against disease and a beacon of learning.;;;;;x
secured_supply_vault;Secured Supply Vault;;;;;x
secured_supply_vault_desc;A fortified, lockable vault with reinforced doors and guard access, ensuring safe storage of vital provisions.;;;;;x
water_basin_room;Water Basin Room;;;;;x
water_basin_room_desc;A chamber dedicated to washing hands, tools, and wounds, with running water or large basins. Improves hygiene for staff and patients alike.;;;;;x
timber_greenhouse;Timber Greenhouse;;;;;x
timber_greenhouse_desc;A timber-framed glasshouse, rare and costly, using oiled parchment or primitive glass to protect valuable herbs and accelerate growth even in poor weather.;;;;;x
guarded_isolation_hall;Guarded Isolation Hall;;;;;x
guarded_isolation_hall_desc;A fortified hall patrolled by guards, ensuring the complete containment of the most dangerous patients and preventing any breach of quarantine.;;;;;x
ventilated_kitchen;Ventilated Kitchen;;;;;x
ventilated_kitchen_desc;An advanced kitchen with careful airflow management, separate stations for food types, and staff trained in hygiene. Significantly reduces disease transmission and further improves efficiency.;;;;;x
expanded_washing_hall;Expanded Washing Hall;;;;;x
expanded_washing_hall_desc;A grand hall accommodating many workers and patients' linens, with improved organization and waste disposal.;;;;;x
covered_water_reservoir;Covered Water Reservoir;;;;;x
covered_water_reservoir_desc;A large, stone-covered reservoir stores and protects vast quantities of water, further reducing disease risk and supporting greater hospital operations.;;;;;x
enlarged_cookhouse;Enlarged Cookhouse;;;;;x
enlarged_cookhouse_desc;A broad and well-ventilated cookhouse, staffed by skilled cooks and equipped for mass meal preparation, enabling the hospital to serve larger numbers with greater efficiency.;;;;;x
stone_dispensary;Stone Dispensary;;;;;x
stone_dispensary_desc;A stone-walled dispensary with secure storage for rare and potent ingredients. The stone construction greatly improves hygiene and fire safety, and signals the hospital's growing prestige.;;;;;x
master_surgeons_theatre;Master Surgeon's Theatre;;;;;x
master_surgeons_theatre_desc;A lavish amphitheater for surgical demonstration and instruction, attended by the realm's finest healers. Sets the standard for medical care and learning across the land.;;;;;x
sealed_quarters;Sealed Quarters;;;;;x
sealed_quarters_desc;Double-gated entryways and heavy masonry seal infected rooms, with prepared barriers of lime and pitch. Air, servants, and supplies are strictly regulated.;;;;;x
heated_bath_chamber;Heated Bath Chamber;;;;;x
heated_bath_chamber_desc;A refined timber complex with stone hearths, circulating hot air and water for superior comfort and improved disease prevention.;;;;;x
separate_grain_room;Separate Grain Room;;;;;x
separate_grain_room_desc;A dedicated, raised granary chamber with specialized bins, fully sealed against pests and moisture.;;;;;x
expanded_ward;Expanded Ward;;;;;x
expanded_ward_desc;Wards are enlarged and improved with additional cots, orderly spaces, and rudimentary sanitation.;;;;;x
multi_room_quarantine;Multi-Room Quarantine;;;;;x
multi_room_quarantine_desc;A network of individually sealed and serviced rooms, each with their own staff and supply lines, allowing for flexible, large-scale containment of outbreaks.;;;;;x
stone_surgery_chamber;Stone Surgery Chamber;;;;;x
stone_surgery_chamber_desc;A permanent stone-walled chamber, more easily cleaned and isolated, with thick doors to keep out drafts and pests. Markedly improves sterility and patient outcomes.;;;;;x
raised_garden_beds;Raised Garden Beds;;;;;x
raised_garden_beds_desc;Engineered, wood-framed raised beds for optimal soil drainage, built alongside walkways for easy tending and efficient gathering of medicinal plants.;;;;;x
stone_laundry;Stone Laundry;;;;;x
stone_laundry_desc;A solid building of mortared stone, with tiled floors, drainage, and ventilation, providing robust sanitary facilities.;;;;;x
herbal_drying_room;Herbal Drying Room;;;;;x
herbal_drying_room_desc;A purpose-built chamber for the controlled drying and preservation of rare herbs, greatly enhancing the potency and shelf-life of medicines. Outfitted with improved ventilation and shelving.;;;;;x
compounding_room;Compounding Room;;;;;x
compounding_room_desc;A specialized chamber for the precise compounding of advanced medicines and elixirs. Furnished with imported tools and run by skilled apothecaries, it attracts scholars and patients from afar.;;;;;x
separate_pantry;Separate Pantry;;;;;x
separate_pantry_desc;A detatched, secure storehouse for foodstuffs, preserving provisions from vermin and spoilage. Ensures a reliable supply and helps prevent famine and disease.;;;;;x
aqueduct_channel;Aqueduct Channel;;;;;x
aqueduct_channel_desc;A brick and stone aqueduct channel draws water from distant sources, greatly improving both quantity and cleanliness for the hospital.;;;;;x
storied_pharmacy;Storied Pharmacy;;;;;x
storied_pharmacy_desc;A multi-storied edifice bustling with activity, housing vast stores of medicines, records, and herbariums. Its renown draws healers and learned men, fostering medical innovation and regional stability.;;;;;x
stone_kitchen;Stone Kitchen;;;;;x
stone_kitchen_desc;A sturdy stone-built kitchen with proper chimney and slate floor, greatly reducing fire risk and ensuring cleaner preparation. Allows for more advanced food storage and preparation.;;;;;x
h_ventilated_storehouse;Ventilated Storehouse;;;;;x
h_ventilated_storehouse_desc;A substantial building featuring cross-ventilation, brick floors, and multiple chambers for segregating perishables.;;;;;x
timber_bathhouse;Timber Bathhouse;;;;;x
timber_bathhouse_desc;A sturdy wooden structure enclosing multiple tubs and benches, enhancing both hygiene and morale for all within the hospital.;;;;;x
stone_isolation_room;Stone Isolation Room;;;;;x
stone_isolation_room_desc;Sturdy stone-walled cells, each carefully ventilated and separated, allow for rigorous isolation and improved hygiene. The first step toward truly effective quarantine.;;;;;x
ventilated_ward;Ventilated Ward;;;;;x
ventilated_ward_desc;Wards equipped with advanced ventilation, minimizing miasma and improving patient outcomes.;;;;;x
sterile_cloth_storage;Sterile Cloth Storage;;;;;x
sterile_cloth_storage_desc;A ventilated storeroom for boiled linens, carefully protected from vermin and dust. Ensures a ready supply of clean bandages and dressings.;;;;;x
basic_instrument_store;Basic Instrument Store;;;;;x
basic_instrument_store_desc;A secured chest or closet for storing crude but essential surgical implements, keeping them cleaner and more easily accessible for procedures.;;;;;x
stone_infirmary;Stone Infirmary;;;;;x
stone_infirmary_desc;A solid stone building with thick walls, providing security and improved isolation for the sick.;;;;;x
irrigated_herb_patch;Irrigated Herb Patch;;;;;x
irrigated_herb_patch_desc;A carefully engineered herb garden with primitive irrigation ditches, enabling the cultivation of rare and potent herbs in quantity.;;;;;x
apothecary_workshop;Apothecary Workshop;;;;;x
apothecary_workshop_desc;A dedicated workshop for the preparation of complex medicines, featuring stone mortars, drying racks, and a small staff. Here, knowledge is exchanged and experimentation flourishes.;;;;;x
heated_drying_room;Heated Drying Room;;;;;x
heated_drying_room_desc;A purpose-built chamber with brick ovens and racks, allowing rapid drying of linens even in winter.;;;;;x
isolated_recovery_room;Isolated Recovery Room;;;;;x
isolated_recovery_room_desc;Specialized chambers designed to quarantine patients, with strict protocols to contain contagion.;;;;;x
bucket_pulley_well;Bucket Pulley Well;;;;;x
bucket_pulley_well_desc;A mechanical pulley system allows for easier and safer water retrieval, increasing supply and decreasing cross-contamination.;;;;;x
stone_storeroom;Stone Storeroom;;;;;x
stone_storeroom_desc;A sturdy stone chamber with improved airflow and rodent-proofing, maintaining better hygiene for stored goods.;;;;;x
timber_kitchen;Timber Kitchen;;;;;x
timber_kitchen_desc;A wooden kitchen structure with basic workbenches and racks, providing shelter for staff and provisions, improving meal quality and hygiene.;;;;;x
hot_water_tub;Hot Water Tub;;;;;x
hot_water_tub_desc;A basic but ingenious system of heating water over fire, providing hot baths for greater comfort and cleanliness.;;;;;x
soap_making_nook;Soap-Making Nook;;;;;x
soap_making_nook_desc;A small annex for the production of coarse soap, improving cleanliness and offering rudimentary study of hygiene.;;;;;x
timber_surgery_room;Timber Surgery Room;;;;;x
timber_surgery_room_desc;A primitive but enclosed wooden structure, protecting patients and staff from the elements and livestock, with a dedicated space for procedures.;;;;;x
timber_dispensary;Timber Dispensary;;;;;x
timber_dispensary_desc;A sturdier wooden structure for the organized storage and distribution of medicines, staffed by apprentice apothecaries. Improved cleanliness and record-keeping reduce risk of contamination.;;;;;x
timber_laundry_room;Timber Laundry Room;;;;;x
timber_laundry_room_desc;A walled structure of wooden planks, providing a dedicated and secure space for hospital laundry.;;;;;x
timber_isolation_room;Timber Isolation Room;;;;;x
timber_isolation_room_desc;Separate timber-walled chambers, each with a single cot, improve containment and allow for isolation of the critically ill. Straw bedding and barred doors keep the worst diseases at bay.;;;;;x
fenced_garden_plot;Fenced Garden Plot;;;;;x
fenced_garden_plot_desc;A larger, sturdy fenced area for cultivating a wider array of medicinal herbs, with rudimentary paths and some organized irrigation.;;;;;x
timber_infirmary;Timber Infirmary;;;;;x
timber_infirmary_desc;A wooden structure with divided cots, offering basic care and rudimentary isolation for the afflicted.;;;;;x
dry_goods_closet;Dry Goods Closet;;;;;x
dry_goods_closet_desc;A modest, lockable closet with wooden shelves, improving organization and protection for sensitive supplies.;;;;;x
stone_lined_well;Stone-Lined Well;;;;;x
stone_lined_well_desc;A deep, stone-lined well keeps groundwater clean and cool, providing a steady source of potable water for the hospital and its staff.;;;;;x
covered_hearth;Covered Hearth;;;;;x
covered_hearth_desc;A crude timber and thatch awning over the cookfire, reducing exposure and smoke, improving food safety and allowing for limited storage of supplies.;;;;;x
covered_washing_area;Covered Washing Area;;;;;x
covered_washing_area_desc;A rudimentary shelter of timber and canvas, shielding the wash basins and workers from rain and sun.;;;;;x
wooden_bath_shed;Wooden Bath Shed;;;;;x
wooden_bath_shed_desc;A simple wooden shelter with basic bathing tubs, offering some privacy and improved hygiene for recovering patients and staff.;;;;;x
simple_apothecary;Simple Apothecary;;;;;x
simple_apothecary_desc;A wooden shack with earthen floor, where basic potions and poultices are brewed for the sick. Humble, but invaluable to the frontier community.;;;;;x
curtained_surgery_area;Curtained Surgery Area;;;;;x
curtained_surgery_area_desc;Simple linen curtains hung from ropes, providing privacy and some separation from dust and onlookers. Slightly reduces risk of spreading disease.;;;;;x
sheltered_lean_to;Sheltered Lean-to;;;;;x
sheltered_lean_to_desc;A sturdier shelter, built with simple wooden supports and thatching to protect patients from the elements.;;;;;x
timber_storage_shed;Timber Storage Shed;;;;;x
timber_storage_shed_desc;A simple wooden structure to keep supplies off the damp ground, offering some protection from weather and vermin.;;;;;x
enclosed_herb_bed;Enclosed Herb Bed;;;;;x
enclosed_herb_bed_desc;A tidy, wattle-fenced bed, protected from trampling and wild beasts, allowing more delicate and useful medicinal plants to thrive near the hospital.;;;;;x
curtained_cubicle;Curtained Cubicle;;;;;x
curtained_cubicle_desc;Canvas curtains and rope divide the sickbeds into crude cubicles, offering a modest degree of privacy and slightly reducing the spread of disease among patients.;;;;;x
cookfire_pit;Cookfire Pit;;;;;x
cookfire_pit_desc;A simple fire pit ringed by stones, providing basic cooking for the sick and staff. Barely sheltered from the elements, it is the most rudimentary of kitchens.;;;;;x
timber_well_cover;Timber Well Cover;;;;;x
timber_well_cover_desc;A wooden cover built over a shallow well, protecting water from contamination and light debris. Provides better water quality and slightly improves supply.;;;;;x
washing_basin;Washing Basin;;;;;x
washing_basin_desc;A simple wooden basin for washing linens and garments, set on a stone or earth platform near the hospital.;;;;;x
herbalists_corner;Herbalist's Corner;;;;;x
herbalists_corner_desc;A humble tent or lean-to, where local herbs are gathered and basic remedies are prepared by a resident herbalist. The first line of defense against local maladies.;;;;;x
wooden_procedure_table;Wooden Procedure Table;;;;;x
wooden_procedure_table_desc;A rough-hewn timber table, hastily assembled for basic treatments in a field tent or earthwork shelter. Offers only rudimentary improvement to surgical capacity and minimal protection from infection.;;;;;x
makeshift_sickbay;Makeshift Sickbay;;;;;x
makeshift_sickbay_desc;A rough shelter built from canvas, timber, and scavenged tools to treat the sick in dire circumstances.;;;;;x
washing_area;Washing Area;;;;;x
washing_area_desc;A modest, open space with barrels and buckets for basic personal hygiene and washing of wounds. A vital first step for any frontier hospital.;;;;;x
screened_sickbed;Screened Sickbed;;;;;x
screened_sickbed_desc;A hastily assembled sickbed, shielded by simple screens of wood and cloth to provide basic separation from the healthy. The most rudimentary attempt at containment;;;;;x
supply_nook;Supply Nook;;;;;x
supply_nook_desc;A modest earthen pit or covered nook for basic provisions, hastily constructed from available materials.;;;;;x
patch_of_herbs;Patch of Herbs;;;;;x
patch_of_herbs_desc;A simple clearing in the earth, where basic healing herbs are cultivated in rough beds for immediate use by the hospital's caretakers.;;;;;x
rainwater_barrel;Rainwater Barrel;;;;;x
rainwater_barrel_desc;A simple barrel set beneath the eaves, collecting rainwater for immediate use. Improves basic water availability and slightly reduces disease risk.;;;;;x
