#Code;English;French;German;Spanish;Russian;x
master_tanners_workshop_desc;The seat of a master craftsman, this grand workshop produces the finest leathers, drawing skilled workers and boosting the tribes power.;;;;;x
desert_pavilion;Desert Pavilion;;;;;x
desert_pavilion_desc;The ultimate tribal gathering place: an immense, ornate pavilion of stone, canvas, and tile, serving as both fortress and administrative center for the tribe. Its cool shade, strategic sightlines, and storied halls are famed across the sands.;;;;;x
herbalists_lodge;Herbalists Lodge;;;;;x
herbalists_lodge_desc;A sprawling complex with storage, teaching spaces, and workshops for herbal remedies, making the settlement a regional center for healing and knowledge.;;;;;x
farmlands_guarded_water_tower;Guarded Water Tower;;;;;x
farmlands_guarded_water_tower_desc;A fortified tower guards the vital water supply, acting as both a defensive structure and a symbol of tribal might, ensuring continued prosperity and security.;;;;;x
community_sled_yard;Community Sled Yard;;;;;x
community_sled_yard_desc;A vast communal yard, accommodating the tribes entire sled fleet and fostering unity through shared Arctic endeavors.;;;;;x
hilltop_fold;Hilltop Fold;;;;;x
hilltop_fold_desc;A monumental, fortified fold atop the highest hill, visible for leagues, sheltering the greatest flock and the tribes warriors in times of peril.;;;;;x
arctic_chiefs_arctic_hall;Chiefs Arctic Hall;;;;;x
arctic_chiefs_arctic_hall_desc;A grand, multi chambered ice and snow hall, seat of the chief, where great councils are held and warbands mustered.;;;;;x
steppe_chief_hall;Steppe Chief Hall;;;;;x
steppe_chief_hall_desc;A prestigious wooden hall at the encampments heart, blending steppe architecture with permanence. It hosts the chief, council, and festive gatherings, standing as the ultimate show of tribal power.;;;;;x
jungle_trap_pavilion;Jungle Trap Pavilion;;;;;x
jungle_trap_pavilion_desc;A grand pavilion of decorated wood and stone, surrounded by intricate trapworks, where tribal councils meet and the most skilled trappers train new generations.;;;;;x
steppe_community_pavilion;Community Pavilion;;;;;x
steppe_community_pavilion_desc;A vast pavilion where the entire tribe can gather for council, celebrations, and the forging of alliances.;;;;;x
arctic_community_fishing_lodge;Community Fishing Lodge;;;;;x
arctic_community_fishing_lodge_desc;A sprawling wooden lodge built atop the frozen expanse, where the whole tribe gathers for fishing, trade, and winter storytelling.;;;;;x
steppe_riding_pavilion;Steppe Riding Pavilion;;;;;x
steppe_riding_pavilion_desc;A vast, roofed open air arena with stands and pavilions, hosting grand riding games and uniting the tribe around shared tradition and spectacle.;;;;;x
community_stone_yard;Community Stone Yard;;;;;x
community_stone_yard_desc;A massive open yard where stone is processed, traded, and distributed to the entire tribe. Laborers, guards, and masons work in unison, strengthening both economy and defense.;;;;;x
desert_oasis_well_chiefs_water_hall;Chiefs Water Hall;;;;;x
desert_oasis_well_chiefs_water_hall_desc;The oasiss heart: a grand hall for the chief, surrounded by lush gardens and guarded stores, drawing all clans to its life giving bounty.;;;;;x
tribal_council_guarded_antechamber;Guarded Antechamber;;;;;x
tribal_council_guarded_antechamber_desc;A fortified entrance hall guarded by loyal warriors, ensuring the safety of the council and impressing outsiders with tribal power.;;;;;x
chiefs_orchard;Chiefs Orchard;;;;;x
chiefs_orchard_desc;A lush private orchard for the tribal chief, with stone lined irrigation and guarded walls. Local elders gather here for council or festivity, strengthening authority and unity.;;;;;x
community_orchard;Community Orchard;;;;;x
community_orchard_desc;The orchard becomes a communal project, with large numbers of the tribe tending trees, guarding stores, and celebrating harvests. Its bounty is famed, and the settlement boasts strong internal cohesion.;;;;;x
beast_pit;Beast Pit;;;;;x
beast_pit_desc;A massive animal pit for holding and displaying captured game, serving as both a food source and a symbol of tribal prowess.;;;;;x
equestrian_lodge;Equestrian Lodge;;;;;x
equestrian_lodge_desc;A grand lodge where tribal leaders and horsemasters gather, the center of cavalry might and equestrian tradition.;;;;;x
archer_training_fletchers_shelter;Fletchers' Shelter;;;;;x
archer_training_fletchers_shelter_desc;A sheltered workshop for bowyers and fletchers, producing superior arrows and bows for the tribes archers, and attracting skilled craftsmen.;;;;;x
tribal_hilltop_orchard;Hilltop Orchard;;;;;x
tribal_hilltop_orchard_desc;Terraced berry orchards crown the hills, yielding unmatched abundance and prestige. The tribes prosperity draws others from afar.;;;;;x
chiefs_hill_fort_hilltop;Chiefs Hill Fort;;;;;x
chiefs_hill_fort_hilltop_desc;A grand tribal fort at the hills summit, hosting the chief, his court, and loyal champions. The fort is the heart of tribal authority and a rallying point for warriors.;;;;;x
marketplace_stone_market_hall;Stone Market Hall;;;;;x
marketplace_stone_market_hall_desc;A grand hall built of stone, the seat of major fairs and trading contracts, with space for guards and storage.;;;;;x
chiefs_compound;Chiefs Compound;;;;;x
chiefs_compound_desc;Within the walls, the chiefs large compound is built, home to the leader and host to the tribal council. It is the political and administrative heart of the settlement, inspiring loyalty and unity.;;;;;x
desert_caravanserai;Desert Caravanserai;;;;;x
desert_caravanserai_desc;A vast stone caravanserai, serving as a hub for camel trade, tribal gatherings, and caravan mustering. Its bustling courtyards and strong walls anchor the tribes dominance in the desert.;;;;;x
chiefs_goatherd;Chiefs Goatherd;;;;;x
chiefs_goatherd_desc;The chieftains personal goatherd is now a prized institution, drawing skilled folk and reinforcing tribal unity through shared prosperity.;;;;;x
chiefs_refuge;Chiefs Refuge;;;;;x
chiefs_refuge_desc;A fortified residence carved into the mountain itself, home to the tribal chief and council, with reinforced defenses and ample space for honored guests and warriors.;;;;;x
community_palisade;Community Palisade;;;;;x
community_palisade_desc;A vast, interconnected palisade that encircles not just the chiefs fort, but the entire tribal community unifying all under one strong defense.;;;;;x
guarded_wharfhouse;Guarded Wharfhouse;;;;;x
guarded_wharfhouse_desc;A fortified wharfhouse with armed guards, controlling access and securing cargo and vessels.;;;;;x
hilltop_watchhouse;Hilltop Watchhouse;;;;;x
hilltop_watchhouse_desc;A two story stone watchhouse with arrow slits, permanent staff, and signal pyres, dominating the hills with swift warning and rapid mustering.;;;;;x
guarded_granary;Guarded Granary;;;;;x
guarded_granary_desc;A fortified granary with stone walls and stationed guards, ensuring the security of the tribes food stores even in times of siege or unrest.;;;;;x
weapon_crafters_forge;Weapon Crafters Forge;;;;;x
weapon_crafters_forge_desc;A legendary forge, famed for its masterful weapons. The warband enjoys superior arms, and smithing knowledge spreads through the tribe.;;;;;x
community_water_store;Community Water Store;;;;;x
community_water_store_desc;A large, multi chambered store for the entire tribe, with organized distribution and watchful keepers, strengthening unity and supply lines.;;;;;x
mountain_mining_ore_storehouse;Ore Storehouse;;;;;x
mountain_mining_ore_storehouse_desc;A large, stone walled storehouse for precious ores, improving security and allowing stockpiling for trade or war.;;;;;x
chiefs_granary;Chiefs Granary;;;;;x
chiefs_granary_desc;A vast, central stone granary overseen by the chiefs household, symbolizing authority and ensuring the tribes survival in lean years.;;;;;x
master_carpenters_yard;Master Carpenters Yard;;;;;x
master_carpenters_yard_desc;An impressive, organized yard run by a master carpenter, coordinating all projects, unlocking the full potential of tribal craft and defense.;;;;;x
jungle_longhouse;Jungle Longhouse;;;;;x
jungle_longhouse_desc;A monumental longhouse, raised high above the jungle, housing the entire warrior retinue and symbolizing tribal unity and strength.;;;;;x
arctic_community_warmhouse;Community Warmhouse;;;;;x
arctic_community_warmhouse_desc;A massive hall for the entire community to gather for warmth, feasts, and important tribal decisions, with multiple hearths and places for guests.;;;;;x
irrigation_reservoir;Irrigation Reservoir;;;;;x
irrigation_reservoir_desc;A monumental reservoir, built of earth and stone, ensures the tribes livestock and people never want for water, even in the harshest times.;;;;;x
steppe_chiefs_water_pavilion;Chiefs Water Pavilion;;;;;x
steppe_chiefs_water_pavilion_desc;A grand pavilion for the tribal chief is built by the well, serving as a social and administrative center. The prestige of the structure draws skilled retainers and warriors.;;;;;x
battle_council_hall;Battle Council Hall;;;;;x
battle_council_hall_desc;A fortified hall for war councils, its walls lined with war maps and its floors with armored guards.;;;;;x
steppe_chiefs_encampment;Chiefs Encampment;;;;;x
steppe_chiefs_encampment_desc;A central, guarded encampment for the tribal chief, with space for council, feasting, and command.;;;;;x
community_mountain_store;Community Mountain Store;;;;;x
community_mountain_store_desc;A vast, multi chambered storehouse maintained by the mountain folk for collective security, fostering unity and resilience.;;;;;x
breeders_shelter;Breeders Shelter;;;;;x
breeders_shelter_desc;A specialized enclosure for prized breeding stock, guarded and maintained by expert herdsmen, further improving herd quality and output.;;;;;x
earthen_curtain_wall;Earthen Curtain Wall;;;;;x
earthen_curtain_wall_desc;A high earthen rampart encircles the fort, topped with wooden palisades and platforms for archers, giving unmatched protection for a tribal holding.;;;;;x
arctic_community_ice_store;Community Ice Store;;;;;x
arctic_community_ice_store_desc;A vast, multi chambered underground icehouse maintained by the entire community, serving as the heart of arctic trade and sustenance.;;;;;x
horse_training_grounds;Horse Training Grounds;;;;;x
horse_training_grounds_desc;A wide, fenced area for training horses and riders, fostering discipline and martial skill.;;;;;x
guarded_scout_lodge;Guarded Scout Lodge;;;;;x
guarded_scout_lodge_desc;A fortified lodge for elite scouts. Offers protection, rapid mobilization, and a command hub for frontier defense.;;;;;x
community_granary;Community Granary;;;;;x
community_granary_desc;A vast granary maintained by the whole tribe, supporting feasts, large gatherings, and fostering unity in times of plenty.;;;;;x
guarded_shelterhouse;Guarded Shelterhouse;;;;;x
guarded_shelterhouse_desc;A central fortified building, housing warriors and chieftains, surrounded by reinforced barriers to provide ultimate security against any threat.;;;;;x
sentry_hut;Sentry Hut;;;;;x
sentry_hut_desc;A permanent guardhouse with sleeping quarters and supplies for a full contingent of sentries, ensuring constant vigilance over the herds and horizon.;;;;;x
stone_walled_corral;Stone Walled Corral;;;;;x
stone_walled_corral_desc;A vast enclosure built from dry laid stone walls, resistant to both animals and attackers, symbolizing the settlements prosperity and security.;;;;;x
community_garden;Community Garden;;;;;x
community_garden_desc;A sprawling, well tended garden shared by the entire tribe, providing abundance in food, unity, and a rallying place for the people.;;;;;x
farmers_bastion_farmlands;Farmers Bastion;;;;;x
farmers_bastion_farmlands_desc;A formidable stronghold for the farming community, with living quarters for defenders and storerooms for times of siege.;;;;;x
community_storehouse;Community Storehouse;;;;;x
community_storehouse_desc;A vast, expertly organized storehouse where every clan and family contributes and draws, reinforcing tribal bonds and readiness for hardship.;;;;;x
community_sheep_yard;Community Sheep Yard;;;;;x
community_sheep_yard_desc;A vast, communal yard for the entire tribes flocks, with corrals, shelters, and watchtowers, symbolizing unity and mutual defense in the hills.;;;;;x
mountain_cliff_watchpost_chiefs_watchhouse;Chiefs Watchhouse;;;;;x
chiefs_watchhouse_desc;A grand, fortified residence for the tribal chief and elite guards, commanding the mountain and its approaches.;;;;;x
chiefs_sun_lodge;Chiefs Sun Lodge;;;;;x
chiefs_sun_lodge_desc;A grand shaded residence for the tribes chief and retinue, combining cool halls, watch balconies, and audience chambers, symbolizing the unity and strength of the desert people.;;;;;x
dyeing_room;Dyeing Room;;;;;x
dyeing_room_desc;A specialized chamber for coloring leather, producing vibrant goods that impress traders and neighbors alike.;;;;;x
chiefs_sled_hall;Chiefs Sled Hall;;;;;x
chiefs_sled_hall_desc;Command hall for the tribes sledmasters, blending secure storage with a center of Arctic leadership and logistics.;;;;;x
arctic_chiefs_ice_house;Chiefs Ice House;;;;;x
arctic_chiefs_ice_house_desc;A grand frozen hall, built of stone and ice, where the chief oversees winter councils and feasts, symbolizing unity and authority.;;;;;x
tribal_community_grove;Community Grove;;;;;x
tribal_community_grove_desc;A sprawling grove with communal gathering spaces, markets, and training grounds heart of tribal life and unity.;;;;;x
medicinal_stillhouse;Medicinal Stillhouse;;;;;x
medicinal_stillhouse_desc;A specialized building for distilling herbal tinctures and extracts, supporting larger retinues and improving population growth.;;;;;x
marketplace_covered_bazaar;Covered Bazaar;;;;;x
marketplace_covered_bazaar_desc;A sprawling covered market with permanent stalls, attracting traders from distant lands and creating a center of prosperity.;;;;;x
chiefs_equine_hall;Chiefs Equine Hall;;;;;x
chiefs_equine_hall_desc;A grand wooden hall and adjacent stables, where the chieftains best horses and trainers gather for displays of prowess and authority.;;;;;x
bannered_encampment;Bannered Encampment;;;;;x
bannered_encampment_desc;A sprawling encampment marked by the banners of every allied clan, signaling unity and strength to all. Its presence inspires the warriors and impresses rivals and friends alike.;;;;;x
chiefs_quarry_hall;Chiefs Quarry Hall;;;;;x
chiefs_quarry_hall_desc;A commanding stone hall for the tribal chief, overseeing quarry operations and tribal gatherings. A symbol of strength and authority, it inspires loyalty and awe.;;;;;x
community_trap_house;Community Trap House;;;;;x
community_trap_house_desc;A sprawling communal building serving as the heart of jungle defense and planning, where the entire tribe gathers to organize patrols and craft the deadliest snares.;;;;;x
arctic_guarded_ice_house;Guarded Ice House;;;;;x
arctic_guarded_ice_house_desc;Reinforced ice houses with guard outposts and defensive watchmen, allowing for increased security and readiness.;;;;;x
tribal_council_bannered_council_hall;Bannered Council Hall;;;;;x
tribal_council_bannered_council_hall_desc;A grand assembly hall adorned with the banners of the tribe and its allies, inspiring unity and awe among all visitors.;;;;;x
guarded_fruit_house;Guarded Fruit House;;;;;x
guarded_fruit_house_desc;A fortified timber house stands at the center of the orchard, with guards drawn from among the tribe. Fruit stores are protected and surplus is traded with distant settlements.;;;;;x
farmlands_reservoir_pond;Reservoir Pond;;;;;x
farmlands_reservoir_pond_desc;A large, purpose built pond stores water for lean times, ensuring the fields never run dry and greatly increasing the tribes stability and manpower.;;;;;x
watchtower_bastion;Watchtower Bastion;;;;;x
watchtower_bastion_desc;Tall watchtowers rise above the walls, giving sentries a clear view of the surrounding desert. Early warnings and coordinated defense become possible, making surprise attacks rare.;;;;;x
breeders_stable;Breeders Stable;;;;;x
breeders_stable_desc;An elite complex for prized breeding stock, ensuring the tribes horses are renowned for strength and speed.;;;;;x
trackers_outpost;Trackers Outpost;;;;;x
trackers_outpost_desc;A fortified outpost for elite trackers, providing early warning for approaching threats and supporting large scale hunting expeditions.;;;;;x
archer_training_wooden_viewing_stand;Wooden Viewing Stand;;;;;x
archer_training_wooden_viewing_stand_desc;A timber stand for chieftains and elders to observe archery competitions and drills, boosting morale and inspiring competition among all warriors.;;;;;x
desert_oasis_well_cistern_shelter;Cistern Shelter;;;;;x
desert_oasis_well_cistern_shelter_desc;Deep stone cisterns with covered shelters ensure water for the entire tribe through droughts, granting unmatched security and prosperity.;;;;;x
community_grove;Community Grove;;;;;x
community_grove_desc;The palm grove is now a center of communal activity, with shared wells, workshops, and meeting areas. The oasis attracts new settlers and boosts clan ties.;;;;;x
chiefs_alpine_silo;Chiefs Alpine Silo;;;;;x
chiefs_alpine_silo_desc;A monumental stone and wood silo, symbol of authority and abundance, from which the chief distributes grain in times of hardship.;;;;;x
finished_goods_shed;Finished Goods Shed;;;;;x
finished_goods_shed_desc;A large, secure shed dedicated to storing crafted weapons, shields, and trade goods, enhancing both defense and prosperity.;;;;;x
hilltop_bastion_hilltop;Hilltop Bastion;;;;;x
hilltop_bastion_hilltop_desc;A mighty stronghold with towers, reinforced walls, and barracks for elite guards, the bastion dominates the high ground and expands the retinues reach.;;;;;x
chiefs_camel_lodge;Chiefs Camel Lodge;;;;;x
chiefs_camel_lodge_desc;A grand lodge for the chiefs prized camels, with ornate pens, expert handlers, and storage for exceptional supplies. The pride of the tribe and a symbol of power.;;;;;x
watered_livestock_run;Watered Livestock Run;;;;;x
watered_livestock_run_desc;An irrigated and protected grazing lane with watering troughs, enabling larger herds and improved livestock breeding.;;;;;x
breeders_lodge;Breeders Lodge;;;;;x
breeders_lodge_desc;Dedicated structures and expert herders maximize herd quality and output, making the tribe renowned for its goats.;;;;;x
walled_mountain_lodge;Walled Mountain Lodge;;;;;x
walled_mountain_lodge_desc;A formidable lodge surrounded by a dry stone wall and towers, serving as a military and social center for the entire tribe.;;;;;x
bannered_assembly;Bannered Assembly;;;;;x
bannered_assembly_desc;A vast hall draped in banners of conquest, where the tribes leaders rally their hosts and plot campaigns.;;;;;x
community_treehouse;Community Treehouse;;;;;x
community_treehouse_desc;A vast treehouse complex, woven between living branches, serving as a refuge and command post for the entire tribe.;;;;;x
mountain_mining_guarded_minehouse;Guarded Minehouse;;;;;x
mountain_mining_guarded_minehouse_desc;A fortified minehouse with watch posts and barracks, guarding both workers and precious ore from bandits and rivals.;;;;;x
hammer_hall;Hammer Hall;;;;;x
hammer_hall_desc;A grand hall echoing with the sound of many hammers, where master smiths direct apprentices in the forging of weapons for hundreds of warriors.;;;;;x
arctic_chiefs_hearth;Chiefs Hearth;;;;;x
arctic_chiefs_hearth_desc;A prestigious longhouse reserved for the tribal chief and his retinue, featuring a grand hearth, private chambers, and space for council meetings.;;;;;x
timber_granary;Timber Granary;;;;;x
timber_granary_desc;A large log structure with a stone base, the timber granary holds much of the alpine harvest and improves the security of mountain settlements.;;;;;x
chiefs_signal_hall;Chiefs Signal Hall;;;;;x
chiefs_signal_hall_desc;A grand, stone walled hall atop the hill, serving as both a command post and signal station, with space for the chiefs guard and council.;;;;;x
steppe_water_distribution_hut;Water Distribution Hut;;;;;x
steppe_water_distribution_hut_desc;A dedicated hut for managing water distribution increases the efficiency of the supply, fostering administrative skill and tribal cooperation.;;;;;x
chiefs_silo;Chiefs Silo;;;;;x
chiefs_silo_desc;A tall, imposing silo reserved for the chieftains stores, symbolizing authority and providing for the tribe in lean times.;;;;;x
chiefs_palmetto_fort;Chiefs Palmetto Fort;;;;;x
